"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","imprinted_status"
"1690","ENSG00000213045","","1",200329161,200329677,"normal"
"1691","ENSG00000287220","","1",208106102,208107655,"normal"
"1692","ENSG00000230063","","1",212297448,212299579,"normal"
"1693","ENSG00000235467","RPL10AP5","1",242365189,242365822,"normal"
"1694","ENSG00000274886","SEPTIN14P17","1",227980051,227980227,"normal"
"1695","ENSG00000123684","LPGAT1","1",211743457,211830763,"normal"
"1696","ENSG00000117707","PROX1","1",213983181,214041510,"normal"
"1697","ENSG00000228044","","1",234646289,234683176,"normal"
"1698","ENSG00000225338","RPL23AP18","1",212309051,212309518,"normal"
"1699","ENSG00000224407","","1",230280312,230281893,"normal"
"1700","ENSG00000232463","","1",176231200,176231830,"normal"
"1701","ENSG00000237457","BRINP3-DT","1",190478551,190480735,"normal"
"1702","ENSG00000225171","DUTP6","1",166868748,166869209,"normal"
"1703","ENSG00000226843","","1",208255290,208255376,"normal"
"1704","ENSG00000235386","","1",246818076,246818180,"normal"
"1705","ENSG00000123836","PFKFB2","1",207034366,207081024,"normal"
"1706","ENSG00000213690","","1",242376923,242377432,"normal"
"1707","ENSG00000223982","SNRPD2P2","1",231475956,231476288,"normal"
"1708","ENSG00000229832","","1",212357418,212358353,"normal"
"1709","ENSG00000287902","","1",209531236,209536351,"normal"
"1710","ENSG00000117691","NENF","1",212432920,212446379,"normal"
"1711","ENSG00000225233","","1",213492288,213579267,"normal"
"1712","ENSG00000274895","","1",213983793,213986419,"normal"
"1713","ENSG00000237514","PTP4A1P7","1",176616273,176616786,"normal"
"1714","ENSG00000287856","","1",231363797,231528603,"normal"
"1715","ENSG00000228067","LINC01740","1",212545694,212556065,"normal"
"1716","ENSG00000284299","","1",210858125,211134146,"normal"
"1717","ENSG00000226375","","1",173174300,173175503,"normal"
"1718","ENSG00000203705","TATDN3","1",212791828,212816830,"normal"
"1719","ENSG00000224040","HMGN1P4","1",182942115,182942404,"normal"
"1720","ENSG00000228686","","1",176017277,176018760,"normal"
"1721","ENSG00000279838","","1",185292384,185294372,"normal"
"1722","ENSG00000227860","MTND5P18","1",237949736,237951536,"normal"
"1723","ENSG00000174175","SELP","1",169588849,169630193,"normal"
"1724","ENSG00000236401","SLC4A1APP2","1",187706561,187708898,"normal"
"1725","ENSG00000241475","","1",234660271,234667104,"normal"
"1726","ENSG00000215800","RSL24D1P4","1",242772620,242773103,"normal"
"1727","ENSG00000081237","PTPRC","1",198638457,198757476,"normal"
"1728","ENSG00000286421","","1",221555550,221563653,"normal"
"1729","ENSG00000270936","BPNT2P1","1",210462345,210463012,"normal"
"1730","ENSG00000008118","CAMK1G","1",209583714,209613939,"normal"
"1731","ENSG00000171161","ZNF672","1",248838210,248849517,"normal"
"1732","ENSG00000241505","","1",190480379,190494297,"normal"
"1733","ENSG00000224535","LINC02771","1",212466699,212472905,"normal"
"1734","ENSG00000282097","","1",234709383,234720220,"normal"
"1735","ENSG00000261453","LINC01735","1",208606564,208614295,"normal"
"1736","ENSG00000231020","","1",176305672,176306095,"normal"
"1737","ENSG00000270818","","1",242882066,242883475,"normal"
"1738","ENSG00000196878","LAMB3","1",209614870,209652425,"normal"
"1739","ENSG00000133059","DSTYK","1",205142505,205211702,"normal"
"1740","ENSG00000186007","LEMD1","1",205381378,205455954,"normal"
"1741","ENSG00000225561","LINC01710","1",218912757,218918714,"normal"
"1742","ENSG00000224668","IPO8P1","1",210859177,210862285,"normal"
"1743","ENSG00000242529","AHCYP8","1",248721993,248722201,"normal"
"1744","ENSG00000260805","","1",212557833,212559731,"normal"
"1745","ENSG00000074964","ARHGEF10L","1",17539698,17697874,"normal"
"1746","ENSG00000223847","","1",187714243,187714735,"normal"
"1747","ENSG00000277704","","1",242890247,242890803,"normal"
"1748","ENSG00000116918","TSNAX","1",231528541,231566524,"normal"
"1749","ENSG00000227141","","1",179586705,179589175,"normal"
"1750","ENSG00000274020","LINC01138","1",148290889,148519604,"normal"
"1751","ENSG00000231767","RPS27AP5","1",192716132,192716653,"normal"
"1752","ENSG00000287445","","1",212430269,212432775,"normal"
"1753","ENSG00000259815","LINC02769","1",208626741,208628085,"normal"
"1754","ENSG00000240963","","1",244375100,244409592,"normal"
"1755","ENSG00000226570","","1",182955390,182956148,"normal"
"1756","ENSG00000198929","NOS1AP","1",162069691,162370475,"normal"
"1757","ENSG00000272167","","1",214028891,214030901,"normal"
"1758","ENSG00000230628","","1",234669523,234696153,"normal"
"1759","ENSG00000162771","FAM71A","1",212624474,212626775,"normal"
"1760","ENSG00000227579","","1",177392667,177920152,"normal"
"1761","ENSG00000176393","RNPEP","1",201982372,202006147,"normal"
"1762","ENSG00000174606","ANGEL2","1",212992182,213015867,"normal"
"1763","ENSG00000179914","ITLN1","1",160876540,160885180,"normal"
"1764","ENSG00000235750","KIAA0040","1",175156986,175192999,"normal"
"1765","ENSG00000284376","","1",211108445,211207138,"normal"
"1766","ENSG00000121446","RGSL1","1",182409192,182560599,"normal"
"1767","ENSG00000226758","DISC1-IT1","1",231925834,231945233,"normal"
"1768","ENSG00000230199","","1",242975005,242975084,"normal"
"1769","ENSG00000236905","","1",212824027,212824505,"normal"
"1770","ENSG00000233304","LINC01346","1",3940486,3955262,"normal"
"1771","ENSG00000288007","","1",212559363,212561399,"normal"
"1772","ENSG00000227887","RPS26P13","1",208697369,208697698,"normal"
"1773","ENSG00000116903","EXOC8","1",231332753,231337852,"normal"
"1774","ENSG00000228255","","1",213731416,213794587,"normal"
"1775","ENSG00000281406","BLACAT1","1",205434885,205457091,"normal"
"1776","ENSG00000237845","","1",235942553,235943805,"normal"
"1777","ENSG00000226196","GAPDHP75","1",189132350,189133292,"normal"
"1778","ENSG00000287354","","1",210362861,210366948,"normal"
"1779","ENSG00000233827","CCNQP1","1",200213678,200214322,"normal"
"1780","ENSG00000198797","BRINP2","1",177170958,177282422,"normal"
"1781","ENSG00000271746","","1",6393555,6394391,"normal"
"1782","ENSG00000234233","KCNH1-IT1","1",211132588,211133374,"normal"
"1783","ENSG00000151414","NEK7","1",198156994,198322420,"normal"
"1784","ENSG00000177614","PGBD5","1",230314490,230426332,"normal"
"1785","ENSG00000223794","COX5BP8","1",179255733,179256081,"normal"
"1786","ENSG00000235182","","1",212853280,212853426,"normal"
"1787","ENSG00000213041","","1",205202191,205202742,"normal"
"1788","ENSG00000287157","","1",210386657,210394112,"normal"
"1789","ENSG00000233920","","1",229223457,229242902,"normal"
"1790","ENSG00000183831","ANKRD45","1",173608336,173669851,"normal"
"1791","ENSG00000225755","","1",163237214,163239197,"normal"
"1792","ENSG00000143858","SYT2","1",202590596,202710454,"normal"
"1793","ENSG00000197472","ZNF695","1",246945547,247008093,"normal"
"1794","ENSG00000230184","SMYD3-IT1","1",246321663,246322438,"normal"
"1795","ENSG00000234004","","1",211173488,211173849,"normal"
"1796","ENSG00000232436","","1",221508559,221510979,"normal"
"1797","ENSG00000231718","LINC02789","1",199148598,199393307,"normal"
"1798","ENSG00000283952","","1",211082872,211188533,"normal"
"1799","ENSG00000230019","YWHAQP9","1",238107736,238108567,"normal"
"1800","ENSG00000136643","RPS6KC1","1",213051233,213274774,"normal"
"1801","ENSG00000232537","","1",209147220,209266758,"normal"
"1802","ENSG00000226036","","1",212647296,212647755,"normal"
"1803","ENSG00000285521","","1",205775559,205783623,"normal"
"1804","ENSG00000287343","","1",209987333,209997092,"normal"
"1805","ENSG00000236317","","1",212855175,212855366,"normal"
"1806","ENSG00000176855","KRT18P28","1",182959074,182960405,"normal"
"1807","ENSG00000227728","","1",246509038,246522592,"normal"
"1808","ENSG00000133069","TMCC2","1",205227946,205285632,"normal"
"1809","ENSG00000162877","PM20D1","1",205828025,205850132,"normal"
"1810","ENSG00000233461","","1",231520729,231528618,"normal"
"1811","ENSG00000225401","TGIF2P1","1",244394976,244395660,"normal"
"1812","ENSG00000228190","RPL23AP16","1",199371877,199372297,"normal"
"1813","ENSG00000135747","ZNF670-ZNF695","1",246945547,247078811,"normal"
"1814","ENSG00000227237","ZNF692-DT","1",248859164,248864796,"normal"
"1815","ENSG00000069248","NUP133","1",229440259,229508341,"normal"
"1816","ENSG00000232812","LINC01717","1",208728665,208736286,"normal"
"1817","ENSG00000231666","LINC01704","1",158131983,158149810,"normal"
"1818","ENSG00000226986","PRELID1P5","1",211207239,211207897,"normal"
"1819","ENSG00000242042","LINC01743","1",246516039,246524287,"normal"
"1820","ENSG00000234464","","1",238238943,238404906,"normal"
"1821","ENSG00000253148","RGS21","1",192316992,192367285,"normal"
"1822","ENSG00000227751","RCC2-AS1","1",17406760,17407382,"normal"
"1823","ENSG00000228687","","1",192796533,192797205,"normal"
"1824","ENSG00000090104","RGS1","1",192575763,192580024,"normal"
"1825","ENSG00000285280","","1",192167786,192957713,"normal"
"1826","ENSG00000232892","RGS5-AS1","1",163161675,163213023,"normal"
"1827","ENSG00000236950","LINC01774","1",208972454,208975307,"normal"
"1828","ENSG00000236468","","1",199387141,199388475,"normal"
"1829","ENSG00000143322","ABL2","1",179099330,179229684,"normal"
"1830","ENSG00000185220","PGBD2","1",248906196,248919946,"normal"
"1831","ENSG00000226003","PPIAP37","1",160848010,160848502,"normal"
"1832","ENSG00000230813","","1",246527030,246528155,"normal"
"1833","ENSG00000226862","","1",202604268,202605293,"normal"
"1834","ENSG00000236101","RAC1P7","1",234026851,234027227,"normal"
"1835","ENSG00000162769","FLVCR1","1",212858275,212899363,"normal"
"1836","ENSG00000224717","LEMD1-DT","1",205455929,205469024,"normal"
"1837","ENSG00000133065","SLC41A1","1",205789094,205813748,"normal"
"1838","ENSG00000278684","","1",209001338,209001476,"normal"
"1839","ENSG00000261060","","1",179590372,179591305,"normal"
"1840","ENSG00000236775","","1",247015068,247017291,"normal"
"1841","ENSG00000042781","USH2A","1",215622891,216423448,"normal"
"1842","ENSG00000234754","LINC02817","1",221330080,221336489,"normal"
"1843","ENSG00000233084","RPL23AP25","1",248936581,248937043,"normal"
"1844","ENSG00000227815","","1",176272483,176273402,"normal"
"1845","ENSG00000287046","","1",209107503,209114419,"normal"
"1846","ENSG00000223774","","1",201893842,201899978,"normal"
"1847","ENSG00000228863","","1",160670778,160699761,"normal"
"1848","ENSG00000228646","RPL31P13","1",213428708,213429077,"normal"
"1849","ENSG00000229112","","1",246528562,246528841,"normal"
"1850","ENSG00000233332","","1",234212606,234215088,"normal"
"1851","ENSG00000228918","LINC01344","1",182096338,182314061,"normal"
"1852","ENSG00000231984","","1",199752491,199752890,"normal"
"1853","ENSG00000286213","","1",212504178,212534060,"normal"
"1854","ENSG00000226876","SMYD3-AS1","1",246108626,246113866,"normal"
"1855","ENSG00000277462","ZNF670","1",247034637,247078811,"normal"
"1856","ENSG00000225591","","1",173741674,173741928,"normal"
"1857","ENSG00000035687","ADSS2","1",244408494,244451909,"normal"
"1858","ENSG00000213080","","1",160894980,160896076,"normal"
"1859","ENSG00000180287","PLD5","1",242082986,242524697,"normal"
"1860","ENSG00000226693","NXNP1","1",218881600,218882650,"normal"
"1861","ENSG00000234678","ELF3-AS1","1",201995696,202010463,"normal"
"1862","ENSG00000231272","","1",234261706,234274465,"normal"
"1863","ENSG00000223828","BANF1P4","1",174756850,174757119,"normal"
"1864","ENSG00000163431","LMOD1","1",201896456,201946588,"normal"
"1865","ENSG00000230124","ACBD6","1",180269653,180502954,"normal"
"1866","ENSG00000226723","","1",192246708,192247487,"normal"
"1867","ENSG00000272672","","1",89939601,89940147,"normal"
"1868","ENSG00000143473","KCNH1","1",210676823,211134165,"normal"
"1869","ENSG00000228982","","1",247085389,247086067,"normal"
"1870","ENSG00000235096","","1",246025897,246035603,"normal"
"1871","ENSG00000237250","","1",237862175,237928321,"normal"
"1872","ENSG00000007341","ST7L","1",112523514,112620825,"normal"
"1873","ENSG00000286747","","1",247105405,247108929,"normal"
"1874","ENSG00000236069","","1",192517190,192538102,"normal"
"1875","ENSG00000236244","SLC35F3-AS1","1",234268583,234272500,"normal"
"1876","ENSG00000272865","","1",242147230,242209129,"normal"
"1877","ENSG00000117222","RBBP5","1",205086142,205122015,"normal"
"1878","ENSG00000143324","XPR1","1",180632022,180890279,"normal"
"1879","ENSG00000235363","SNRPGP10","1",205351247,205351471,"normal"
"1880","ENSG00000179452","LINC01699","1",181236388,181238604,"normal"
"1881","ENSG00000229871","RPSAP20","1",56207567,56208456,"normal"
"1882","ENSG00000225222","CHCHD4P5","1",246178778,246179204,"normal"
"1883","ENSG00000226814","","1",192800571,192801141,"normal"
"1884","ENSG00000118193","KIF14","1",200551497,200620751,"normal"
"1885","ENSG00000234116","","1",243005845,243007468,"normal"
"1886","ENSG00000231940","RPS7P3","1",233288868,233289447,"normal"
"1887","ENSG00000198842","STYXL2","1",167094075,167129165,"normal"
"1888","ENSG00000286619","","1",205813322,205896082,"normal"
"1889","ENSG00000198756","COLGALT2","1",183929854,184037729,"normal"
"1890","ENSG00000259823","LYPD8","1",248739415,248755759,"normal"
"1891","ENSG00000271558","","1",187506838,187507119,"normal"
"1892","ENSG00000227554","","1",183754418,183754937,"normal"
"1893","ENSG00000178596","GAPDHP29","1",94302038,94303022,"normal"
"1894","ENSG00000135749","PCNX2","1",232983435,233295725,"normal"
"1895","ENSG00000143786","CNIH3","1",224434660,224740554,"normal"
"1896","ENSG00000224584","UBE2V1P13","1",214612960,214613398,"normal"
"1897","ENSG00000054282","SDCCAG8","1",243256034,243500091,"normal"
"1898","ENSG00000236539","HNRNPA1P54","1",179447602,179457315,"normal"
"1899","ENSG00000183780","SLC35F3","1",233904676,234324511,"normal"
"1900","ENSG00000229663","DPY19L4P1","1",248771635,248773792,"normal"
"1901","ENSG00000229463","LYST-AS1","1",235839483,235840182,"normal"
"1902","ENSG00000162702","ZNF281","1",200404940,200410056,"normal"
"1903","ENSG00000251508","","1",233295325,233295727,"normal"
"1904","ENSG00000238272","","1",173555251,173612772,"normal"
"1905","ENSG00000228530","","1",199876978,199877558,"normal"
"1906","ENSG00000235060","VDAC1P4","1",180434800,180435936,"normal"
"1907","ENSG00000143194","MAEL","1",166975582,167022214,"normal"
"1908","ENSG00000229531","RABGAP1L-AS1","1",174934947,174954261,"normal"
"1909","ENSG00000271329","","1",44187943,44189049,"normal"
"1910","ENSG00000054267","ARID4B","1",235131634,235328219,"normal"
"1911","ENSG00000261831","","1",179926641,179941796,"normal"
"1912","ENSG00000287921","","1",233904104,233905931,"normal"
"1913","ENSG00000177800","TMEM78","1",229249636,229251810,"normal"
"1914","ENSG00000225620","","1",202632428,202632911,"normal"
"1915","ENSG00000232166","","1",234284972,234285541,"normal"
"1916","ENSG00000175137","SH3BP5L","1",248810446,248825915,"normal"
"1917","ENSG00000134245","WNT2B","1",112466541,112530165,"normal"
"1918","ENSG00000234041","","1",179137764,179137934,"normal"
"1919","ENSG00000227373","RABGAP1L-DT","1",174110268,174160165,"normal"
"1920","ENSG00000231905","SETP10","1",179183734,179184547,"normal"
"1921","ENSG00000235674","LDHAP2","1",235738005,235738989,"normal"
"1922","ENSG00000228175","GEMIN8P4","1",89993593,89994321,"normal"
"1923","ENSG00000236278","PEBP1P3","1",198679139,198680033,"normal"
"1924","ENSG00000069275","NUCKS1","1",205712822,205750182,"normal"
"1925","ENSG00000143674","MAP3K21","1",233327724,233385148,"normal"
"1926","ENSG00000237317","","1",174367105,174368039,"normal"
"1927","ENSG00000187889","FYB2","1",56718789,56819696,"normal"
"1928","ENSG00000134375","TIMM17A","1",201955503,201970664,"normal"
"1929","ENSG00000097046","CDC7","1",91500851,91525764,"normal"
"1930","ENSG00000232113","TEX50","1",173635338,173637130,"normal"
"1931","ENSG00000282718","","1",212916787,212917577,"normal"
"1932","ENSG00000231378","NDUFAF4P4","1",174849667,174850168,"normal"
"1933","ENSG00000235605","","1",234356704,234357141,"normal"
"1934","ENSG00000223525","RABGAP1L-IT1","1",174896958,174897996,"normal"
"1935","ENSG00000224857","LINC01691","1",121573946,121580524,"normal"
"1936","ENSG00000273367","","1",234372186,234372811,"normal"
"1937","ENSG00000230604","TSEN15P2","1",51859778,51860135,"normal"
"1938","ENSG00000231605","LINC01363","1",167175363,167195792,"normal"
"1939","ENSG00000236358","","1",234357006,234365828,"normal"
"1940","ENSG00000203706","SERTAD4-AS1","1",210231456,210234047,"normal"
"1941","ENSG00000203737","GPR52","1",174447964,174449545,"normal"
"1942","ENSG00000238003","RPL10P4","1",201978642,201978949,"normal"
"1943","ENSG00000215873","FEN1P1","1",91328369,91329513,"normal"
"1944","ENSG00000287008","","1",214946909,214988040,"normal"
"1945","ENSG00000185420","SMYD3","1",245749342,246507312,"normal"
"1946","ENSG00000076321","KLHL20","1",173714941,173786692,"normal"
"1947","ENSG00000272175","","1",51801028,51801307,"normal"
"1948","ENSG00000231564","EIF4A1P11","1",179201705,179201926,"normal"
"1949","ENSG00000135778","NTPCR","1",232950605,232983882,"normal"
"1950","ENSG00000213070","HMGB3P6","1",164356767,164357364,"normal"
"1951","ENSG00000282265","","1",215393646,215394418,"normal"
"1952","ENSG00000250536","ABHD17AP3","1",214605470,214608840,"normal"
